content,rating,type,status,sequence_num,tokenization,text,publishedDate,origin
優點：A區營位寬敞，有遮蔽，可以避免曬太陽，非常舒適。缺點：場地整理不夠徹底，廁所和水槽都很髒亂，缺乏清潔維護。廁所裡蜘蛛網很多，感覺很久沒清理。洗手槽附近有大型蟑螂飛舞，環境衛生需要加強。,2,1,-1,1,,優點區營位寬敞遮蔽曬太陽舒適缺點場地整理廁所水槽髒亂缺乏清潔維護廁所裡蜘蛛網感覺很久沒清理洗手槽大型蟑螂飛舞環境衛生,2024/05/06,0
"廁所：衛浴間沒有定時清潔，散發出難聞的氣味，缺乏基本的衛生條件。

吹風機：提供的吹風機品質不佳，使用的是飯店式過熱斷電的那種，無法達到理想的吹乾效果。

浴室：洗澡時熱水不穩定，時而有熱水，時而沒有，且熱水的溫度也不夠熱。

冰箱：露營區內的冰箱數量不足，無法滿足所有人使用需求，導致冰品和食物無法妥善保存。

洗手台：洗手台傾斜，無法放置任何物品，使用上相當不便。",2,1,-1,16,,"廁所衛浴間定時清潔散發出難聞氣味缺乏衛生條件

吹風機提供吹風機品質不佳飯店式過熱斷電那種理想吹乾效果

浴室洗澡時熱水穩定時而熱水時而熱水溫度熱

冰箱區內冰箱數量所有人需求導致冰品食物妥善保存

洗手台洗手台傾斜放置物品不便",2023/12/06,0
下雨天會造成積水，草地區泥濘不堪，到廁所的路上沒有照明，昏暗的燈光僅在牆壁上閃爍...百帳團露，環境維護的狀況非常差，衛生紙也沒有補給，廁所除了臭味外，別無其他形容詞...這個營地經常有團露活動，但營主卻沒有因為經驗而改善，雙十連假露營數天，只看到一個阿伯在打掃，顯然人力不足，冰箱也很髒亂...不會再次光顧。,2,1,-1,21,,下雨天積水草地區泥濘不堪廁所路上照明昏暗燈光僅在牆壁閃爍百帳團露環境維護狀況差衛生紙補給廁所臭味外別無其他形容詞營地有團露活動營主因為經驗改善雙十連假數天阿伯打掃人力不足冰箱髒亂光顧,2023/11/06,0
環境不錯但工作人員態度欠佳，10/8萬聖節活動扮演鬼滅之刃女生的工作人員，態度非常不耐煩，回應問題時看都還沒看到臉就直接不耐煩，若非小朋友在場，真的會想當場表達不悅的心情。,1,1,-1,22,,環境不錯工作人員態度欠佳10萬聖節活動扮演鬼滅之刃女生工作人員態度不耐煩回應時看都還沒臉不耐煩小朋友在場真的會想表達不悅心情,2023/11/06,0
營地的照明不足，營位顯得有些昏暗。中午到達時，公廁的環境已經相當髒亂，到了晚上10點，雖然有清潔人員來打掃，但整體的整潔度仍然不盡理想。垃圾桶滿溢，衛生紙散落一地，馬桶的清潔狀況也令人不敢恭維，幾乎每一間廁所都有待改善。,1,1,-1,36,,營地照明營位顯得昏暗中午到達時公廁環境髒亂晚上10點清潔人員打掃整體整潔度理想垃圾桶滿溢衛生紙散落一地馬桶清潔狀況令人不敢恭維一間廁所有待改善,2023/05/06,0
露營區的水壓不穩，溫度忽冷忽熱，流理台嚴重不足，多帳篷共用一個，還有野貓野狗及酒後失控的人，製造噪音影響其他露客，夏季時更是令人尷尬，整個山頭都能聽到他們的吵鬧聲，真的很不妥當。,2,1,-1,38,,區的水壓穩溫度忽冷忽熱流理台嚴重不足帳篷共用野貓野狗酒後失控製造噪音影響露客夏季時更是令人尷尬山頭聽到吵鬧聲真的妥當,2023/05/06,0
很抱歉，這個露營區的管理似乎不夠嚴格，造成夜間噪音問題困擾其他露客。希望營主能夠加強宣導並落實規範，讓大家都能享受一個安靜的露營環境。,1,1,-1,45,,抱歉區的管理夜間噪音困擾露客希望營主宣導落實規範享受安靜環境,2023/05/06,0
廁所的清潔度令人不敢恭維，給人一種久未清理的感覺，衛生紙也顯然未及時補充，儘管營地本身的環境相當優美，但卻被帳篷和車輛佔據，破壞了原有的寧靜。,2,1,-1,46,,廁所清潔度令人不敢恭維給人一種久未清理感覺衛生紙未補充營地環境優美帳篷車輛佔據破壞原有寧靜,2023/05/06,0
露營區雖然面積寬廣，但F區的設置卻令人不太推薦。加壓機的位置相當不合理，竟然就在附近，還規劃讓人在那裡搭帳篷，真是讓人無法理解。加壓機整夜不停運作，雖然偶爾會停下來，但馬上又會開始運轉，根本無法享受到寧靜的夜晚，讓人十分困擾。,1,1,-1,50,,區面積寬廣F區的設置令人不太推薦加壓機位置不合理規劃搭帳篷理解加壓機整夜不停運作停下來開始運轉根本無法享受寧靜夜晚困擾,2023/05/06,0
營區的環境很優美，腹地也很寬廣，但因為帳位數量多，導致廁所數量不足且容易髒亂。希望管理單位能夠加強廁所的清潔頻率，並補充衛生紙。浴室也明顯不足，倒數第二間沒有熱水，水溫和水壓都不穩定，排水系統也不好，容易淹水。最讓人無法接受的是直接在營區焚燒垃圾，這種行為真是令人不敢恭維。希望管理單位能夠加強環境清潔和管理，提供更好的露營體驗。,1,1,-1,68,,營區環境優美腹地寬廣因為帳位數量導致廁所數量髒亂希望管理單位廁所清潔頻率補充衛生紙浴室倒數第二間熱水水溫水壓穩定排水系統不好淹水最讓人接受營區焚燒垃圾行為令人不敢恭維希望管理單位環境清潔管理提供更好體驗,2023/05/06,0
